loss,accuracy,val_loss,val_accuracy,lr
0.37153926491737366,0.8600000143051147,0.765232264995575,0.46666666865348816,0.001
0.3049503266811371,0.8799999952316284,0.7722266912460327,0.47999998927116394,0.001
0.3274048864841461,0.8999999761581421,0.8012878894805908,0.4466666579246521,0.001
0.31973475217819214,0.8600000143051147,0.788630485534668,0.4866666793823242,0.001
0.37450411915779114,0.8600000143051147,0.8802974224090576,0.4933333396911621,0.001
0.3253740966320038,0.9200000166893005,0.8736785650253296,0.47999998927116394,0.001
0.3844669461250305,0.800000011920929,0.9456813335418701,0.5733333230018616,0.001
0.4377329349517822,0.8399999737739563,0.9417176246643066,0.5666666626930237,0.001
0.33444568514823914,0.8600000143051147,1.068584680557251,0.6666666865348816,0.001
0.4355716407299042,0.800000011920929,0.8301425576210022,0.6933333277702332,0.001
0.41067367792129517,0.8199999928474426,1.0179483890533447,0.5133333206176758,0.001
0.30276358127593994,0.8399999737739563,0.9205230474472046,0.6600000262260437,0.001
0.299047589302063,0.9200000166893005,0.8889685869216919,0.6399999856948853,0.001
0.3002447783946991,0.8799999952316284,0.9602564573287964,0.6600000262260437,0.001
0.35516616702079773,0.8199999928474426,1.0070886611938477,0.7200000286102295,0.001
0.2608773112297058,0.9200000166893005,0.9587538838386536,0.7266666889190674,0.001
0.35124605894088745,0.8199999928474426,1.1349681615829468,0.6733333468437195,0.001
0.2267811894416809,0.9599999785423279,0.9321697950363159,0.6733333468437195,0.001
0.3214550018310547,0.8399999737739563,1.024675726890564,0.7266666889190674,0.001
0.24455800652503967,0.9599999785423279,0.8358333110809326,0.7266666889190674,0.001
0.30720892548561096,0.8799999952316284,1.1112585067749023,0.7133333086967468,0.001
0.2212790995836258,0.9399999976158142,0.8523281812667847,0.699999988079071,0.001
0.23108835518360138,0.9200000166893005,1.0343291759490967,0.6733333468437195,0.001
0.2536444365978241,0.8999999761581421,0.8472195267677307,0.7266666889190674,0.001
0.18964779376983643,0.9599999785423279,1.230688214302063,0.54666668176651,0.001
0.16333326697349548,0.9800000190734863,0.6987265944480896,0.7266666889190674,0.001
0.23089544475078583,0.9200000166893005,1.0190616846084595,0.6666666865348816,0.001
0.12616628408432007,1.0,1.1205281019210815,0.5333333611488342,0.001
0.25466257333755493,0.9599999785423279,1.1430989503860474,0.7333333492279053,0.001
0.23533031344413757,0.9399999976158142,0.5506438612937927,0.7133333086967468,0.001
0.2070029228925705,0.9399999976158142,0.3377309739589691,0.846666693687439,0.001
0.17687775194644928,0.9800000190734863,0.28752776980400085,0.9866666793823242,0.001
0.19430333375930786,0.9599999785423279,0.9154673218727112,0.5133333206176758,0.001
0.18280117213726044,0.9399999976158142,0.6895310878753662,0.5,0.001
0.17653438448905945,0.9399999976158142,0.44984135031700134,0.6399999856948853,0.001
0.22919997572898865,0.9200000166893005,0.7197214365005493,0.5066666603088379,0.001
0.2821260690689087,0.8600000143051147,0.9309427738189697,0.4933333396911621,0.001
0.23231275379657745,0.9599999785423279,0.1967797428369522,0.9933333396911621,0.001
0.24114461243152618,0.9399999976158142,0.2671281695365906,0.8666666746139526,0.001
0.2665369212627411,0.9200000166893005,0.3129914104938507,0.8733333349227905,0.001
0.20472411811351776,0.9399999976158142,0.22631770372390747,0.9599999785423279,0.001
0.18544188141822815,0.9399999976158142,0.27244263887405396,0.8933333158493042,0.001
0.12213686853647232,0.9800000190734863,0.20466524362564087,0.9466666579246521,0.001
0.1988307535648346,0.9399999976158142,0.45145919919013977,0.7599999904632568,0.001
0.14723466336727142,1.0,0.2707691788673401,0.8533333539962769,0.001
0.1037435308098793,0.9800000190734863,0.17444777488708496,0.9733333587646484,0.001
0.3268822729587555,0.8999999761581421,1.2013845443725586,0.5,0.001
0.2168625444173813,0.9399999976158142,0.1983886957168579,0.9266666769981384,0.001
0.17990069091320038,0.9800000190734863,0.43638497591018677,0.8066666722297668,0.001
0.2927100360393524,0.8199999928474426,1.2868939638137817,0.4933333396911621,0.001
0.2340410202741623,0.8999999761581421,0.7436906695365906,0.54666668176651,0.001
0.13422007858753204,1.0,0.2574058473110199,0.9266666769981384,0.001
0.2656559646129608,0.8799999952316284,0.45184290409088135,0.7266666889190674,0.001
0.11196256428956985,1.0,0.25259146094322205,0.9333333373069763,0.001
0.12270550429821014,0.9599999785423279,0.5386463403701782,0.6266666650772095,0.001
0.16365757584571838,0.9200000166893005,0.18455953896045685,0.9800000190734863,0.001
0.13388536870479584,0.9599999785423279,0.20187728106975555,0.9133333563804626,0.001
0.0797777846455574,1.0,0.19927984476089478,0.95333331823349,0.001
0.1764289289712906,0.8999999761581421,0.17945580184459686,0.95333331823349,0.001
0.13771449029445648,0.9599999785423279,0.4792063534259796,0.6866666674613953,0.001
0.18676315248012543,0.9399999976158142,0.1137155145406723,0.9866666793823242,0.001
0.29016274213790894,0.8799999952316284,0.2533547580242157,0.9066666960716248,0.001
0.20664700865745544,0.9399999976158142,0.15945899486541748,0.9866666793823242,0.001
0.09208142012357712,1.0,0.7938106060028076,0.6666666865348816,0.001
0.1447397917509079,0.9800000190734863,0.15095068514347076,0.9466666579246521,0.001
0.09268894791603088,1.0,0.10654435306787491,0.9933333396911621,0.001
0.10669060051441193,0.9599999785423279,0.20457050204277039,0.95333331823349,0.001
0.14152854681015015,0.9399999976158142,0.1367158591747284,0.95333331823349,0.001
0.09232646971940994,0.9800000190734863,2.249598979949951,0.5533333420753479,0.001
0.1963234841823578,0.9200000166893005,2.1199588775634766,0.4933333396911621,0.001
0.17311185598373413,0.9599999785423279,1.6500678062438965,0.5799999833106995,0.001
0.3042249381542206,0.8799999952316284,0.4029325246810913,0.7866666913032532,0.001
0.17559680342674255,0.9599999785423279,0.58841872215271,0.7266666889190674,0.001
0.09591950476169586,1.0,3.3638367652893066,0.5066666603088379,0.001
0.2118762731552124,0.9200000166893005,0.8612885475158691,0.6933333277702332,0.001
0.11272770911455154,0.9800000190734863,0.5279985070228577,0.746666669845581,0.001
0.10598493367433548,0.9800000190734863,0.6441042423248291,0.6600000262260437,0.001
0.06375512480735779,1.0,0.6648207306861877,0.7133333086967468,0.001
0.10113108903169632,0.9800000190734863,0.8788033127784729,0.6000000238418579,0.001
0.08086764067411423,1.0,0.17731036245822906,0.9200000166893005,0.001
0.07369279116392136,1.0,0.8172752261161804,0.6333333253860474,0.001
0.13061177730560303,0.9800000190734863,0.13841329514980316,0.9466666579246521,0.001
0.20528627932071686,0.9399999976158142,0.3747093975543976,0.8133333325386047,0.001
0.18373088538646698,0.9399999976158142,3.0273847579956055,0.5266666412353516,0.001
0.23592309653759003,0.8999999761581421,0.5980570316314697,0.7599999904632568,0.001
0.11689767241477966,0.9800000190734863,0.8160508871078491,0.6466666460037231,0.001
0.09799590706825256,1.0,0.4392232894897461,0.7799999713897705,0.001
0.15751715004444122,0.9399999976158142,0.15525996685028076,0.9599999785423279,0.001
0.18801909685134888,0.9200000166893005,0.13682833313941956,0.9866666793823242,0.001
0.1064411923289299,0.9800000190734863,0.6061237454414368,0.6933333277702332,0.001
0.11120615899562836,0.9599999785423279,0.20853516459465027,0.9200000166893005,0.001
0.13721425831317902,0.9399999976158142,0.6519636511802673,0.7133333086967468,0.001
0.2111302614212036,0.9200000166893005,0.8791482448577881,0.5799999833106995,0.001
0.1710810512304306,0.9599999785423279,0.6625131368637085,0.6866666674613953,0.001
0.08473760634660721,0.9800000190734863,1.5713629722595215,0.4933333396911621,0.001
0.10740651935338974,0.9800000190734863,1.1104518175125122,0.5,0.001
0.20405246317386627,0.8999999761581421,0.41463056206703186,0.7200000286102295,0.001
0.06557551771402359,1.0,0.07505854219198227,0.9933333396911621,0.001
0.16483908891677856,0.9599999785423279,0.5471781492233276,0.7666666507720947,0.001
0.26292839646339417,0.8999999761581421,0.7637197375297546,0.5933333039283752,0.001
0.08951167017221451,1.0,0.0882694274187088,0.9666666388511658,0.001
0.14942005276679993,0.9399999976158142,0.07790540903806686,1.0,0.001
0.13293251395225525,0.9599999785423279,1.345619559288025,0.5,0.001
0.05368048697710037,1.0,1.5263404846191406,0.4933333396911621,0.001
0.10612601041793823,0.9599999785423279,0.26184454560279846,0.8666666746139526,0.001
0.20805343985557556,0.9200000166893005,1.4314037561416626,0.5533333420753479,0.001
0.09127453714609146,0.9800000190734863,0.5574816465377808,0.7066666483879089,0.001
0.08112678676843643,1.0,0.5314024090766907,0.699999988079071,0.001
0.12502239644527435,0.9399999976158142,0.09695040434598923,0.9733333587646484,0.001
0.07781637459993362,0.9800000190734863,0.7635529637336731,0.6399999856948853,0.001
0.10421912372112274,0.9800000190734863,0.13244086503982544,0.9800000190734863,0.001
0.06440643966197968,0.9800000190734863,0.12657877802848816,0.9733333587646484,0.001
0.0637807548046112,0.9800000190734863,0.19742290675640106,0.9266666769981384,0.001
0.1650560051202774,0.8999999761581421,0.10074444115161896,0.9866666793823242,0.001
0.11480623483657837,0.9800000190734863,0.14177383482456207,0.9733333587646484,0.001
0.06972124427556992,0.9800000190734863,0.15545588731765747,0.9599999785423279,0.001
0.038113560527563095,1.0,0.0537693090736866,0.9933333396911621,0.001
0.03421735018491745,1.0,0.07493551820516586,0.9933333396911621,0.001
0.049059171229600906,0.9800000190734863,0.9835702776908875,0.5199999809265137,0.001
0.2194746434688568,0.8799999952316284,0.06690352410078049,1.0,0.001
0.1306135207414627,0.9399999976158142,5.227676868438721,0.5066666603088379,0.001
0.26266878843307495,0.8999999761581421,1.5715980529785156,0.4933333396911621,0.001
0.13080792129039764,0.9800000190734863,1.3000115156173706,0.5066666603088379,0.001
0.12219062447547913,0.9599999785423279,0.12523309886455536,0.9599999785423279,0.001
0.10835786908864975,0.9599999785423279,0.3070181906223297,0.8733333349227905,0.001
0.07756944745779037,0.9800000190734863,0.07543259859085083,0.9733333587646484,0.001
0.12226037681102753,0.9800000190734863,0.15272478759288788,0.95333331823349,0.001
0.06088961660861969,1.0,1.0919270515441895,0.5066666603088379,0.001
0.046468961983919144,1.0,0.0459793284535408,1.0,0.001
0.0703321024775505,1.0,0.1045699343085289,0.95333331823349,0.001
0.10628381371498108,0.9399999976158142,0.06016940250992775,0.9866666793823242,0.001
0.10068123042583466,0.9599999785423279,0.10015504062175751,0.9800000190734863,0.001
0.10238032042980194,0.9399999976158142,0.0661068707704544,1.0,0.001
0.1053038090467453,0.9599999785423279,0.17272748053073883,0.95333331823349,0.001
0.04620426148176193,1.0,0.15561307966709137,0.9599999785423279,0.001
0.09982772916555405,0.9800000190734863,0.07922983914613724,0.9933333396911621,0.001
0.05193218216300011,1.0,0.12875469028949738,0.9599999785423279,0.001
0.11888912320137024,0.9599999785423279,0.18700389564037323,0.8999999761581421,0.001
0.07990211248397827,1.0,0.06327442824840546,0.9733333587646484,0.001
0.07253330945968628,1.0,0.04159841686487198,0.9933333396911621,0.001
0.04764428734779358,1.0,0.41393038630485535,0.7933333516120911,0.001
0.04230227321386337,1.0,0.09056294709444046,0.9666666388511658,0.001
0.051629599183797836,0.9800000190734863,0.0685848519206047,0.9933333396911621,0.001
0.10546538978815079,0.9599999785423279,0.19906571507453918,0.9200000166893005,0.001
0.06089572608470917,0.9800000190734863,0.07245703041553497,0.9933333396911621,0.001
0.03469768911600113,1.0,0.06465349346399307,0.9666666388511658,0.001
0.043336931616067886,1.0,0.05473273620009422,0.9933333396911621,0.001
0.016588540747761726,1.0,0.16973312199115753,0.9200000166893005,0.001
0.06992147117853165,0.9800000190734863,0.12228412926197052,0.95333331823349,0.001
0.10816748440265656,0.9599999785423279,0.08012182265520096,0.9866666793823242,0.001
0.058717045933008194,1.0,0.2738107144832611,0.8600000143051147,0.001
0.04909621551632881,1.0,0.5265626907348633,0.7200000286102295,0.001
0.055262241512537,0.9800000190734863,0.15789765119552612,0.9466666579246521,0.001
0.04998094588518143,1.0,0.06867451965808868,0.9666666388511658,0.001
0.10903248935937881,0.9599999785423279,0.054848868399858475,0.9933333396911621,0.001
0.0868433266878128,0.9800000190734863,0.08540218323469162,0.9733333587646484,0.001
0.038681842386722565,1.0,0.033912543207407,1.0,0.001
0.023752575740218163,1.0,0.042458802461624146,0.9866666793823242,0.001
0.011238886043429375,1.0,0.049242548644542694,0.9733333587646484,0.001
0.04564918577671051,1.0,0.036107491701841354,1.0,0.001
0.0612298920750618,1.0,0.04435261711478233,0.9933333396911621,0.001
0.06663041561841965,0.9599999785423279,0.1295149326324463,0.9800000190734863,0.001
0.05605023726820946,1.0,0.13518144190311432,0.9599999785423279,0.001
0.023141441866755486,1.0,0.04871736466884613,0.9933333396911621,0.001
0.007540001068264246,1.0,0.03617535158991814,1.0,0.001
0.01664050482213497,1.0,0.031864263117313385,1.0,0.001
0.044499721378088,0.9800000190734863,0.034874312579631805,0.9933333396911621,0.001
0.05299877002835274,1.0,1.940890908241272,0.4933333396911621,0.001
0.07126039266586304,1.0,0.048348236829042435,0.9866666793823242,0.001
0.06852509826421738,1.0,0.041862595826387405,1.0,0.001
0.03844602406024933,1.0,0.04919765889644623,0.9933333396911621,0.001
0.05694340169429779,1.0,0.11901907622814178,0.9666666388511658,0.001
0.02987150102853775,1.0,0.3441932499408722,0.8066666722297668,0.001
0.08468195050954819,0.9800000190734863,0.7742583751678467,0.6200000047683716,0.001
0.03330763801932335,1.0,0.43484023213386536,0.7666666507720947,0.001
0.040636107325553894,1.0,0.0876297801733017,0.9733333587646484,0.001
0.020655222237110138,1.0,0.028681471943855286,1.0,0.001
0.13466085493564606,0.9599999785423279,0.05212981626391411,0.9933333396911621,0.001
0.027000097557902336,1.0,0.10701524466276169,0.9733333587646484,0.001
0.02068386599421501,1.0,0.042008910328149796,1.0,0.001
0.02082230895757675,1.0,0.03291696682572365,1.0,0.001
0.034216783940792084,1.0,0.03142639622092247,0.9933333396911621,0.001
0.05614664405584335,0.9800000190734863,0.04802475497126579,0.9800000190734863,0.001
0.09675958752632141,0.9800000190734863,0.03209522366523743,0.9933333396911621,0.001
0.05851168558001518,0.9800000190734863,4.973903179168701,0.4933333396911621,0.001
0.02269214205443859,1.0,0.9040764570236206,0.6600000262260437,0.001
0.0358654148876667,1.0,0.09361574798822403,0.9599999785423279,0.001
0.038423459976911545,0.9800000190734863,0.2063191831111908,0.9399999976158142,0.001
0.037274982780218124,1.0,0.04520673677325249,0.9933333396911621,0.001
0.06369192898273468,0.9800000190734863,0.024291738867759705,1.0,0.001
0.012381375767290592,1.0,0.5132766366004944,0.8333333134651184,0.001
0.013196324929594994,1.0,0.19746188819408417,0.9266666769981384,0.001
0.015793155878782272,1.0,0.028762582689523697,0.9933333396911621,0.001
0.015261620283126831,1.0,0.038737066090106964,1.0,0.001
0.01555031817406416,1.0,0.049797799438238144,0.9733333587646484,0.001
0.026683183386921883,1.0,0.025746004655957222,1.0,0.001
0.0987485721707344,0.9599999785423279,0.32722216844558716,0.8799999952316284,0.001
0.06564706563949585,1.0,2.3027684688568115,0.4933333396911621,0.001
0.06318964809179306,0.9800000190734863,2.87723970413208,0.4933333396911621,0.001
0.01974930800497532,1.0,1.4158685207366943,0.5199999809265137,0.001
0.0700356736779213,0.9800000190734863,0.1644231230020523,0.9466666579246521,0.001
0.008665867149829865,1.0,0.024956466630101204,1.0,0.001
0.014814386144280434,1.0,0.08085742592811584,0.9800000190734863,0.001
0.007810213137418032,1.0,0.08314979821443558,0.9800000190734863,0.001
0.03431316465139389,1.0,0.052534982562065125,0.9800000190734863,0.001
0.016010940074920654,1.0,0.12004805356264114,0.95333331823349,0.001
0.030416520312428474,1.0,0.19429340958595276,0.8999999761581421,0.001
0.015133717097342014,1.0,0.07827748358249664,0.9599999785423279,0.001
0.014511143788695335,1.0,0.09435683488845825,0.9466666579246521,0.001
0.04141262546181679,0.9800000190734863,1.4100401401519775,0.6333333253860474,0.001
0.2855311334133148,0.8799999952316284,5.797794818878174,0.4933333396911621,0.001
0.15808220207691193,0.9599999785423279,5.473628997802734,0.4933333396911621,0.001
0.08723922073841095,1.0,1.3628969192504883,0.5533333420753479,0.001
0.10918810218572617,0.9599999785423279,1.4272648096084595,0.5199999809265137,0.001
0.15734897553920746,0.9399999976158142,2.3600358963012695,0.4933333396911621,0.001
0.04470111057162285,1.0,1.0456091165542603,0.5199999809265137,0.0005
0.11842954903841019,0.9399999976158142,1.3748620748519897,0.54666668176651,0.0005
0.0754123404622078,1.0,0.38317200541496277,0.800000011920929,0.0005
0.09752175956964493,0.9800000190734863,0.5792849659919739,0.6333333253860474,0.0005
0.06945879012346268,0.9800000190734863,0.2476823478937149,0.8666666746139526,0.0005
0.033425357192754745,1.0,0.07405209541320801,0.9933333396911621,0.0005
0.03186134994029999,1.0,0.0709366425871849,1.0,0.0005
0.024933869019150734,1.0,0.06560255587100983,1.0,0.0005
0.061432067304849625,0.9800000190734863,0.13506139814853668,0.9733333587646484,0.0005
0.03305971994996071,1.0,0.17970670759677887,0.95333331823349,0.0005
0.019040683284401894,1.0,0.08084358274936676,0.9866666793823242,0.0005
0.026860490441322327,1.0,0.054024193435907364,0.9866666793823242,0.0005
0.05351201444864273,1.0,0.0467894971370697,0.9933333396911621,0.0005
0.058954693377017975,0.9800000190734863,0.06066164746880531,0.9933333396911621,0.0005
0.02415240928530693,1.0,0.043430253863334656,1.0,0.0005
0.03812117502093315,1.0,0.05001499876379967,0.9933333396911621,0.0005
0.04919390752911568,1.0,0.07469657063484192,0.9666666388511658,0.0005
0.01760769821703434,1.0,0.05641987547278404,0.9866666793823242,0.0005
0.03618932142853737,1.0,0.14026568830013275,0.9333333373069763,0.0005
0.09719149768352509,0.9599999785423279,0.05698307603597641,0.9800000190734863,0.0005
0.025585368275642395,1.0,0.06484436988830566,1.0,0.0005
0.058932114392519,0.9800000190734863,0.041151437908411026,1.0,0.0005
0.05058867484331131,0.9800000190734863,0.045825663954019547,1.0,0.0005
0.017465900629758835,1.0,0.07272210717201233,0.9800000190734863,0.0005
0.07649760693311691,0.9800000190734863,0.06266523152589798,0.9866666793823242,0.0005
0.033378150314092636,1.0,0.08672092109918594,0.9666666388511658,0.0005
0.018611501902341843,1.0,0.121822290122509,0.9399999976158142,0.0005
0.03573758527636528,1.0,0.05926404148340225,0.9733333587646484,0.0005
0.02856254391372204,1.0,0.04594707116484642,0.9866666793823242,0.0005
0.0424114465713501,1.0,0.05433863773941994,0.9933333396911621,0.0005
0.06921516358852386,0.9800000190734863,0.04559154435992241,0.9933333396911621,0.0005
0.017502345144748688,1.0,0.04236944764852524,0.9933333396911621,0.0005
0.024552445858716965,1.0,0.058736272156238556,0.9666666388511658,0.0005
0.019613834097981453,1.0,0.08560789376497269,0.9599999785423279,0.0005
0.016864918172359467,1.0,0.13051488995552063,0.9399999976158142,0.0005
0.025199301540851593,1.0,0.08167851716279984,0.9599999785423279,0.0005
0.025902891531586647,1.0,0.14592668414115906,0.9333333373069763,0.0005
0.010703613981604576,1.0,0.15540650486946106,0.9333333373069763,0.0005
0.09981135278940201,0.9399999976158142,0.057831935584545135,0.9866666793823242,0.0005
0.059308238327503204,1.0,0.1002887412905693,0.9733333587646484,0.0005
0.018148357048630714,1.0,0.2991093397140503,0.8733333349227905,0.0005
0.12673883140087128,0.9200000166893005,0.046377427875995636,0.9800000190734863,0.0005
0.039937399327754974,0.9800000190734863,0.0629969984292984,0.9933333396911621,0.0005
0.024943508207798004,1.0,0.05807084962725639,0.9933333396911621,0.0005
0.028124483302235603,1.0,0.031719740480184555,1.0,0.0005
0.028513193130493164,1.0,0.03634204715490341,0.9933333396911621,0.0005
0.0811958909034729,0.9599999785423279,0.044103965163230896,1.0,0.0005
0.05883597955107689,0.9800000190734863,0.05068815127015114,0.9866666793823242,0.0005
0.07544103264808655,0.9599999785423279,0.03737102448940277,1.0,0.0005
0.09117096662521362,0.9599999785423279,0.152256578207016,0.9399999976158142,0.0005
0.038098353892564774,1.0,0.15606066584587097,0.9399999976158142,0.00025
0.01792781427502632,1.0,0.0827927514910698,0.95333331823349,0.00025
0.011391970328986645,1.0,0.05870495364069939,0.9733333587646484,0.00025
0.032276999205350876,1.0,0.037983860820531845,0.9933333396911621,0.00025
0.009456166997551918,1.0,0.027627643197774887,0.9933333396911621,0.00025
0.014170131646096706,1.0,0.026331385597586632,1.0,0.00025
0.07274780422449112,0.9800000190734863,0.03361917659640312,0.9933333396911621,0.00025
0.03115406446158886,1.0,0.037698205560445786,0.9933333396911621,0.00025
0.013604661449790001,1.0,0.041447579860687256,0.9866666793823242,0.00025
0.01211052667349577,1.0,0.040655601769685745,0.9933333396911621,0.00025
0.020403718575835228,1.0,0.033669400960206985,0.9933333396911621,0.00025
0.03921948000788689,1.0,0.03612580522894859,0.9933333396911621,0.00025
0.022132577374577522,1.0,0.04337339103221893,0.9933333396911621,0.00025
0.040614593774080276,1.0,0.04735054075717926,0.9800000190734863,0.00025
0.04652521759271622,0.9800000190734863,0.049286406487226486,0.9866666793823242,0.00025
0.00957753136754036,1.0,0.03344929218292236,0.9933333396911621,0.00025
0.016343237832188606,1.0,0.036585744470357895,0.9933333396911621,0.00025
0.08629083633422852,1.0,0.03994577005505562,0.9933333396911621,0.00025
0.027125990018248558,1.0,0.02836982160806656,0.9933333396911621,0.00025
0.08660989999771118,0.9800000190734863,0.03162456303834915,0.9933333396911621,0.00025
0.025675227865576744,1.0,0.034180838614702225,0.9933333396911621,0.00025
0.018091032281517982,1.0,0.032726313918828964,0.9933333396911621,0.00025
0.01912149414420128,1.0,0.029296578839421272,0.9933333396911621,0.00025
0.07003917545080185,0.9399999976158142,0.030685074627399445,0.9933333396911621,0.00025
0.0137721486389637,1.0,0.03947712481021881,0.9933333396911621,0.00025
0.012247199192643166,1.0,0.05203068256378174,0.9733333587646484,0.00025
0.01491232868283987,1.0,0.050177738070487976,0.9866666793823242,0.00025
0.016068818047642708,1.0,0.07876738905906677,0.9666666388511658,0.00025
0.03925525024533272,0.9800000190734863,0.05765123292803764,0.9800000190734863,0.00025
0.031601857393980026,0.9800000190734863,0.052887532860040665,0.9800000190734863,0.00025
0.027970898896455765,1.0,0.06504746526479721,0.9666666388511658,0.00025
0.058504942804574966,0.9800000190734863,0.03042452782392502,0.9933333396911621,0.00025
0.012673657387495041,1.0,0.028493165969848633,1.0,0.00025
0.019795434549450874,1.0,0.0253444854170084,0.9933333396911621,0.00025
0.04407813027501106,0.9800000190734863,0.023143691942095757,0.9933333396911621,0.00025
0.03567919507622719,0.9800000190734863,0.028091879561543465,0.9933333396911621,0.00025
0.011118155904114246,1.0,0.05183888599276543,0.9733333587646484,0.00025
0.044762834906578064,0.9800000190734863,0.02577240951359272,0.9933333396911621,0.00025
0.026836661621928215,1.0,0.027782704681158066,0.9866666793823242,0.00025
0.014734264463186264,1.0,0.041037824004888535,0.9866666793823242,0.00025
0.00694647990167141,1.0,0.05286373198032379,0.9733333587646484,0.00025
0.009075930342078209,1.0,0.054202888160943985,0.9666666388511658,0.00025
0.021734554320573807,1.0,0.04305087402462959,0.9866666793823242,0.00025
0.03583123907446861,1.0,0.034073829650878906,0.9933333396911621,0.00025
0.009552441537380219,1.0,0.03522570803761482,0.9933333396911621,0.00025
0.01846158504486084,1.0,0.04244603216648102,0.9800000190734863,0.00025
0.04552846774458885,0.9800000190734863,0.02701018936932087,0.9933333396911621,0.00025
0.04151419550180435,0.9800000190734863,0.028597256168723106,0.9933333396911621,0.00025
0.03277900815010071,1.0,0.03586853668093681,0.9933333396911621,0.00025
0.041873764246702194,0.9800000190734863,0.024548443034291267,0.9933333396911621,0.00025
0.030514590442180634,1.0,0.02534547820687294,0.9933333396911621,0.00025
0.008104464039206505,1.0,0.027436403557658195,0.9933333396911621,0.00025
0.02526032365858555,1.0,0.02763747237622738,0.9933333396911621,0.00025
0.009770238772034645,1.0,0.023986252024769783,0.9933333396911621,0.00025
0.011315704323351383,1.0,0.021010685712099075,0.9933333396911621,0.00025
0.014193174429237843,1.0,0.02312467433512211,0.9933333396911621,0.00025
0.03138439729809761,1.0,0.025302374735474586,0.9933333396911621,0.00025
0.014394632540643215,1.0,0.024094143882393837,0.9933333396911621,0.00025
0.053448136895895004,0.9800000190734863,0.03424170985817909,0.9933333396911621,0.00025
0.006488804239779711,1.0,0.04563412442803383,0.9800000190734863,0.00025
0.029420122504234314,1.0,0.020291635766625404,1.0,0.00025
0.0069669075310230255,1.0,0.018516182899475098,1.0,0.00025
0.033094149082899094,1.0,0.019521530717611313,1.0,0.00025
0.05293784290552139,1.0,0.020540956407785416,0.9933333396911621,0.00025
0.008790243417024612,1.0,0.024562885984778404,0.9933333396911621,0.00025
0.0039939191192388535,1.0,0.02451176568865776,0.9933333396911621,0.00025
0.016300970688462257,1.0,0.0264360960572958,0.9933333396911621,0.00025
0.006950822658836842,1.0,0.02536590024828911,0.9933333396911621,0.00025
0.012222286313772202,1.0,0.02159350924193859,0.9933333396911621,0.00025
0.0037755873054265976,1.0,0.01926090009510517,0.9933333396911621,0.00025
0.017830543220043182,1.0,0.017097868025302887,1.0,0.00025
0.02822938933968544,1.0,0.02707534469664097,0.9933333396911621,0.00025
0.014329425059258938,1.0,0.03746935725212097,0.9866666793823242,0.00025
0.012394758872687817,1.0,0.03721795231103897,0.9866666793823242,0.00025
0.0033482748549431562,1.0,0.03536946699023247,0.9866666793823242,0.00025
0.043999359011650085,0.9800000190734863,0.01997167058289051,1.0,0.00025
0.03795936331152916,1.0,0.03565508872270584,0.9866666793823242,0.00025
0.012701069004833698,1.0,0.04400400444865227,0.9866666793823242,0.00025
0.01937282085418701,1.0,0.03540990874171257,0.9866666793823242,0.00025
0.005449309479445219,1.0,0.02564394660294056,0.9933333396911621,0.00025
0.021955452859401703,1.0,0.029778508469462395,0.9933333396911621,0.00025
0.00832606665790081,1.0,0.03172392025589943,0.9933333396911621,0.00025
0.015286941081285477,1.0,0.02915376052260399,0.9933333396911621,0.00025
