,linear_output,tanh_output,conv1d_output,build_deep_nn,build_encoder
min_mse_0,,,0.00322957755997777,0.0024876489769667387,0.001825507264584303
min_epo_0,,,290.0,244.0,161.0
mean_corr_test_0,,,-0.2784849405189134,0.8137066871081933,0.8812328505471858
