loss,task_1_output_loss,task_2_output_loss,task_1_output_accuracy,task_2_output_accuracy,val_loss,val_task_1_output_loss,val_task_2_output_loss,val_task_1_output_accuracy,val_task_2_output_accuracy,lr
0.5348064303398132,0.8104847073554993,0.25912806391716003,0.4399999976158142,0.0,0.5898037552833557,0.6932380199432373,0.4863694906234741,0.5066666603088379,0.0,0.001
0.4138609766960144,0.6474176049232483,0.18030430376529694,0.5400000214576721,0.0,0.5097071528434753,0.6844460368156433,0.3349681794643402,0.54666668176651,0.0,0.001
0.3986922800540924,0.6154423356056213,0.18194225430488586,0.6200000047683716,0.0,0.460403710603714,0.6720044016838074,0.24880297482013702,0.6399999856948853,0.0,0.001
0.37081801891326904,0.5838765501976013,0.15775947272777557,0.7400000095367432,0.0,0.4445001184940338,0.6744828820228577,0.21451731026172638,0.5266666412353516,0.0,0.001
0.3837694823741913,0.6068447828292847,0.1606942117214203,0.6600000262260437,0.0,0.46347203850746155,0.7064005136489868,0.2205434888601303,0.4933333396911621,0.0,0.001
0.3600473701953888,0.5607873797416687,0.15930743515491486,0.7400000095367432,0.0,0.46337890625,0.7163392901420593,0.21041876077651978,0.4933333396911621,0.0,0.001
0.3570173978805542,0.5488898754119873,0.16514499485492706,0.7200000286102295,0.0,0.46637991070747375,0.7242249846458435,0.208534836769104,0.4933333396911621,0.0,0.001
0.3532235026359558,0.5537459850311279,0.1527009904384613,0.7799999713897705,0.0,0.4700542092323303,0.7325233221054077,0.20758508145809174,0.4933333396911621,0.0,0.001
0.37717515230178833,0.580051600933075,0.17429861426353455,0.6800000071525574,0.0,0.46045583486557007,0.7137191295623779,0.20719251036643982,0.4933333396911621,0.0,0.001
0.3389992415904999,0.5240997076034546,0.15389877557754517,0.7799999713897705,0.0,0.4520076513290405,0.6966691017150879,0.207346111536026,0.47999998927116394,0.0,0.001
0.3053375482559204,0.4633910059928894,0.14728407561779022,0.8199999928474426,0.0,0.4498344957828522,0.6914527416229248,0.2082163393497467,0.5133333206176758,0.0,0.001
0.356087327003479,0.5458054542541504,0.1663692444562912,0.699999988079071,0.0,0.4514811635017395,0.6957122683525085,0.2072499394416809,0.6333333253860474,0.0,0.001
0.32824715971946716,0.5086011290550232,0.14789320528507233,0.800000011920929,0.0,0.4631112813949585,0.7192729711532593,0.20694950222969055,0.5066666603088379,0.0,0.001
0.3149726986885071,0.46562033891677856,0.16432514786720276,0.8199999928474426,0.0,0.4677300453186035,0.7286756038665771,0.20678459107875824,0.5066666603088379,0.0,0.001
0.31273090839385986,0.460642009973526,0.16481991112232208,0.8600000143051147,0.0,0.501950740814209,0.7973779439926147,0.20652341842651367,0.5066666603088379,0.0,0.001
0.32406899333000183,0.4852358102798462,0.1629021018743515,0.7599999904632568,0.0,0.5296575427055359,0.8522389531135559,0.20707601308822632,0.5066666603088379,0.0,0.001
0.3374280631542206,0.5094165802001953,0.16543953120708466,0.7200000286102295,0.0,0.5856533050537109,0.9645175337791443,0.2067890614271164,0.5066666603088379,0.0,0.001
0.33505234122276306,0.50716632604599,0.16293829679489136,0.7599999904632568,0.0,0.5874371528625488,0.9680151343345642,0.2068590372800827,0.5066666603088379,0.0,0.001
0.28292572498321533,0.41100314259529114,0.15484824776649475,0.9200000166893005,0.0,0.6090961694717407,1.0111151933670044,0.20707714557647705,0.5066666603088379,0.0,0.001
0.27169743180274963,0.3989187479019165,0.14447607100009918,0.8199999928474426,0.0,0.6831638813018799,1.15919828414917,0.20712970197200775,0.5066666603088379,0.0,0.001
0.2563151717185974,0.37732192873954773,0.13530845940113068,0.8199999928474426,0.0,0.7101733684539795,1.2122637033462524,0.20808303356170654,0.5066666603088379,0.0,0.001
0.29231488704681396,0.4365043640136719,0.14812539517879486,0.7799999713897705,0.0,0.716485321521759,1.2258427143096924,0.20712801814079285,0.5066666603088379,0.0,0.001
0.26773661375045776,0.3859526515007019,0.14952056109905243,0.8999999761581421,0.0,0.8043476343154907,1.4019185304641724,0.2067766636610031,0.5066666603088379,0.0,0.001
0.28980350494384766,0.4173095226287842,0.16229751706123352,0.8399999737739563,0.0,0.8795375823974609,1.5519320964813232,0.20714330673217773,0.5066666603088379,0.0,0.001
0.2562360465526581,0.35789650678634644,0.15457554161548615,0.8600000143051147,0.0,0.8317370414733887,1.458476185798645,0.20499779284000397,0.5066666603088379,0.0,0.001
0.2245256006717682,0.3071138560771942,0.1419372856616974,0.8999999761581421,0.0,0.8520723581314087,1.4983255863189697,0.2058192491531372,0.5066666603088379,0.0,0.001
0.25531676411628723,0.36147597432136536,0.1491575688123703,0.8799999952316284,0.0,0.9989118576049805,1.7916524410247803,0.20617090165615082,0.5066666603088379,0.0,0.001
0.22324664890766144,0.311223566532135,0.13526973128318787,0.8799999952316284,0.0,0.967392086982727,1.7284128665924072,0.20637135207653046,0.5066666603088379,0.0,0.001
0.21316711604595184,0.28861021995544434,0.13772396743297577,0.8799999952316284,0.0,0.8391035795211792,1.4713678359985352,0.2068392038345337,0.5066666603088379,0.0,0.001
0.22528178989887238,0.3132406175136566,0.13732294738292694,0.8399999737739563,0.0,0.9541127681732178,1.7012767791748047,0.20694880187511444,0.5066666603088379,0.0,0.001
0.26907822489738464,0.39813488721847534,0.1400214582681656,0.7799999713897705,0.0,0.9747042059898376,1.7417924404144287,0.20761580765247345,0.5066666603088379,0.0,0.001
0.21566236019134521,0.29683390259742737,0.13449084758758545,0.8799999952316284,0.0,1.122665286064148,2.0412869453430176,0.20404371619224548,0.5066666603088379,0.0,0.001
0.22762347757816315,0.31175941228866577,0.1434876024723053,0.9399999976158142,0.0,1.0752379894256592,1.9433847665786743,0.20709136128425598,0.5066666603088379,0.0,0.001
0.280961275100708,0.4117845892906189,0.1501379758119583,0.8799999952316284,0.0,1.1992932558059692,2.191572904586792,0.2070130854845047,0.5066666603088379,0.0,0.001
0.2180715948343277,0.2960091233253479,0.14013409614562988,0.8999999761581421,0.0,0.9781642556190491,1.7509509325027466,0.20537735521793365,0.5066666603088379,0.0,0.001
0.22913441061973572,0.3147047758102417,0.14356404542922974,0.8399999737739563,0.0,1.1389065980911255,2.071453809738159,0.2063593864440918,0.5066666603088379,0.0,0.001
0.17351888120174408,0.20926648378372192,0.13777129352092743,0.9800000190734863,0.0,1.1935231685638428,2.180032968521118,0.20701363682746887,0.5066666603088379,0.0,0.001
0.19038774073123932,0.24584892392158508,0.13492654263973236,0.9399999976158142,0.0,1.1779073476791382,2.1495862007141113,0.20622868835926056,0.5066666603088379,0.0,0.001
0.20765134692192078,0.2523896098136902,0.16291311383247375,0.9399999976158142,0.0,1.027040958404541,1.8370392322540283,0.2170429527759552,0.5066666603088379,0.0,0.001
0.22299975156784058,0.28326061367988586,0.1627388894557953,0.8399999737739563,0.0,1.0204282999038696,1.841441035270691,0.19941523671150208,0.5066666603088379,0.0,0.001
0.25290077924728394,0.3442358374595642,0.16156573593616486,0.8399999737739563,0.0,0.9534115791320801,1.7053018808364868,0.20152100920677185,0.5066666603088379,0.0,0.001
0.19903190433979034,0.2531772255897522,0.14488661289215088,0.9599999785423279,0.0,0.9310309886932373,1.6501691341400146,0.21189266443252563,0.5066666603088379,0.0,0.001
0.18606498837471008,0.23740611970424652,0.13472385704517365,0.9399999976158142,0.0,0.5639608502388,0.9299720525741577,0.19794964790344238,0.5333333611488342,0.0,0.001
0.2166023850440979,0.2869643568992615,0.14624041318893433,0.8999999761581421,0.0,0.7634938955307007,1.323038935661316,0.20394892990589142,0.5066666603088379,0.0,0.001
0.28336599469184875,0.4187108278274536,0.14802120625972748,0.8600000143051147,0.0,0.6267185211181641,1.0575766563415527,0.1958601325750351,0.6066666841506958,0.0,0.001
0.23079097270965576,0.3266911804676056,0.13489072024822235,0.8999999761581421,0.0,0.6607747673988342,1.1223175525665283,0.19923220574855804,0.5066666603088379,0.0,0.001
0.2331194132566452,0.3247467875480652,0.1414920538663864,0.8600000143051147,0.0,0.7016218900680542,1.2061448097229004,0.19709911942481995,0.5066666603088379,0.0,0.001
