loss,task_1_output_loss,task_2_output_loss,task_1_output_accuracy,task_2_output_accuracy,val_loss,val_task_1_output_loss,val_task_2_output_loss,val_task_1_output_accuracy,val_task_2_output_accuracy,lr
6.927370548248291,0.7380003333091736,6.927370548248291,0.5,0.03999999910593033,6.670256614685059,0.692908763885498,6.670256614685059,0.5266666412353516,0.02666666731238365,0.001
6.814296245574951,0.7100821137428284,6.814296245574951,0.5,0.019999999552965164,6.640621185302734,0.6978716254234314,6.640621185302734,0.4933333396911621,0.013333333656191826,0.001
6.738778591156006,0.6891177892684937,6.738778591156006,0.5199999809265137,0.0,6.61003303527832,0.7051903605461121,6.61003303527832,0.4933333396911621,0.0,0.001
6.680100917816162,0.6757798194885254,6.680100917816162,0.5199999809265137,0.0,6.574423789978027,0.7162892818450928,6.574423789978027,0.4933333396911621,0.0,0.001
6.628932476043701,0.6572080850601196,6.628932476043701,0.5199999809265137,0.0,6.536969184875488,0.7302815914154053,6.536969184875488,0.4933333396911621,0.0,0.001
6.586923599243164,0.6961017847061157,6.586923599243164,0.47999998927116394,0.0,6.501413345336914,0.7901071906089783,6.501413345336914,0.4933333396911621,0.0,0.001
6.541894435882568,0.6888373494148254,6.541894435882568,0.5,0.0,6.481174468994141,0.9465274810791016,6.481174468994141,0.4933333396911621,0.0,0.001
6.500628471374512,0.6923220753669739,6.500628471374512,0.5199999809265137,0.019999999552965164,6.489284992218018,1.1323121786117554,6.489284992218018,0.4933333396911621,0.006666666828095913,0.001
6.474758148193359,0.6985359787940979,6.474758148193359,0.5,0.03999999910593033,6.504548072814941,1.286354422569275,6.504548072814941,0.4933333396911621,0.03999999910593033,0.001
6.444032192230225,0.7116764783859253,6.444032192230225,0.5,0.05999999865889549,6.5673980712890625,1.4364097118377686,6.5673980712890625,0.4933333396911621,0.03333333507180214,0.001
6.412316799163818,0.6818395256996155,6.412316799163818,0.5600000023841858,0.05999999865889549,6.610647678375244,1.4065347909927368,6.610647678375244,0.4933333396911621,0.03999999910593033,0.001
6.405169486999512,0.6533347368240356,6.405169486999512,0.5199999809265137,0.05999999865889549,6.678329944610596,1.3518474102020264,6.678329944610596,0.4933333396911621,0.03999999910593033,0.001
6.393874645233154,0.6852090954780579,6.393874645233154,0.46000000834465027,0.03999999910593033,6.714250564575195,1.2910010814666748,6.714250564575195,0.4933333396911621,0.03999999910593033,0.001
6.320847988128662,0.6907310485839844,6.320847988128662,0.46000000834465027,0.05999999865889549,6.814100742340088,1.266048550605774,6.814100742340088,0.4933333396911621,0.03999999910593033,0.001
6.290900230407715,0.7054405212402344,6.290900230407715,0.46000000834465027,0.07999999821186066,6.946902751922607,1.3339638710021973,6.946902751922607,0.4933333396911621,0.03999999910593033,0.001
6.228389739990234,0.7815839648246765,6.228389739990234,0.4399999976158142,0.05999999865889549,7.119156837463379,1.3646312952041626,7.119156837463379,0.4933333396911621,0.03999999910593033,0.001
6.258854389190674,0.8063714504241943,6.258854389190674,0.5,0.05999999865889549,7.116490840911865,1.2905114889144897,7.116490840911865,0.4933333396911621,0.03999999910593033,0.001
6.219244480133057,0.704944372177124,6.219244480133057,0.47999998927116394,0.019999999552965164,7.179633140563965,1.314630389213562,7.179633140563965,0.4933333396911621,0.03999999910593033,0.001
6.246530055999756,0.727226972579956,6.246530055999756,0.47999998927116394,0.05999999865889549,7.115479946136475,1.1449013948440552,7.115479946136475,0.4933333396911621,0.03999999910593033,0.001
6.183631420135498,0.7757991552352905,6.183631420135498,0.41999998688697815,0.05999999865889549,7.043618202209473,0.9955981373786926,7.043618202209473,0.4933333396911621,0.03999999910593033,0.001
6.116818428039551,0.7478482723236084,6.116818428039551,0.5,0.03999999910593033,7.116098403930664,0.9830721020698547,7.116098403930664,0.4933333396911621,0.03999999910593033,0.001
6.140382289886475,0.817000150680542,6.140382289886475,0.46000000834465027,0.03999999910593033,7.204653263092041,1.0335428714752197,7.204653263092041,0.4933333396911621,0.019999999552965164,0.001
6.048954963684082,0.7547261714935303,6.048954963684082,0.4399999976158142,0.05999999865889549,7.151163578033447,0.9185061454772949,7.151163578033447,0.4933333396911621,0.02666666731238365,0.001
6.065820217132568,0.7985649108886719,6.065820217132568,0.4000000059604645,0.03999999910593033,7.246067047119141,0.9336373805999756,7.246067047119141,0.4933333396911621,0.02666666731238365,0.001
6.100926399230957,0.774976372718811,6.100926399230957,0.46000000834465027,0.03999999910593033,7.027382850646973,0.8493589162826538,7.027382850646973,0.4933333396911621,0.02666666731238365,0.001
6.066873550415039,0.8216271996498108,6.066873550415039,0.4399999976158142,0.07999999821186066,7.1270036697387695,0.7671288847923279,7.1270036697387695,0.4933333396911621,0.02666666731238365,0.001
5.999149322509766,0.810670793056488,5.999149322509766,0.4399999976158142,0.03999999910593033,7.124903202056885,0.7946780323982239,7.124903202056885,0.4933333396911621,0.03333333507180214,0.001
6.063989162445068,0.7983371615409851,6.063989162445068,0.46000000834465027,0.05999999865889549,6.944299221038818,0.7028994560241699,6.944299221038818,0.5266666412353516,0.03333333507180214,0.001
6.021473407745361,0.9094436764717102,6.021473407745361,0.41999998688697815,0.05999999865889549,6.997321128845215,0.6530475616455078,6.997321128845215,0.5666666626930237,0.02666666731238365,0.001
5.941190719604492,0.8430659770965576,5.941190719604492,0.47999998927116394,0.05999999865889549,6.860537052154541,0.7037657499313354,6.860537052154541,0.5933333039283752,0.02666666731238365,0.001
5.9274139404296875,0.9182666540145874,5.9274139404296875,0.4399999976158142,0.03999999910593033,6.682508945465088,0.6714068055152893,6.682508945465088,0.5400000214576721,0.02666666731238365,0.001
5.917726993560791,0.9790218472480774,5.917726993560791,0.41999998688697815,0.03999999910593033,6.733647346496582,0.6933020949363708,6.733647346496582,0.5333333611488342,0.03333333507180214,0.001
5.86915397644043,0.917854368686676,5.86915397644043,0.4399999976158142,0.07999999821186066,6.548511981964111,0.6869199275970459,6.548511981964111,0.5600000023841858,0.03333333507180214,0.001
5.905050754547119,0.8994295001029968,5.905050754547119,0.47999998927116394,0.019999999552965164,6.5760884284973145,0.7451028227806091,6.5760884284973145,0.5733333230018616,0.03333333507180214,0.001
5.796384811401367,0.9329790472984314,5.796384811401367,0.4399999976158142,0.10000000149011612,6.494311809539795,0.6870237588882446,6.494311809539795,0.5733333230018616,0.03333333507180214,0.001
5.855741500854492,0.8940275311470032,5.855741500854492,0.46000000834465027,0.10000000149011612,6.479146480560303,0.7332481145858765,6.479146480560303,0.5733333230018616,0.03333333507180214,0.001
5.748956680297852,0.9381226897239685,5.748956680297852,0.41999998688697815,0.07999999821186066,6.3594512939453125,0.7067031264305115,6.3594512939453125,0.5799999833106995,0.0533333346247673,0.001
5.792343616485596,0.9396248459815979,5.792343616485596,0.4399999976158142,0.11999999731779099,6.322022914886475,0.6805852651596069,6.322022914886475,0.6133333444595337,0.03333333507180214,0.001
5.754296779632568,0.9106660485267639,5.754296779632568,0.4399999976158142,0.07999999821186066,6.177408218383789,0.6963319778442383,6.177408218383789,0.54666668176651,0.03999999910593033,0.001
5.757116794586182,0.8987029790878296,5.757116794586182,0.46000000834465027,0.10000000149011612,6.324808120727539,0.6964192986488342,6.324808120727539,0.5199999809265137,0.03999999910593033,0.001
5.783501625061035,0.8240065574645996,5.783501625061035,0.47999998927116394,0.05999999865889549,6.250996112823486,0.6519264578819275,6.250996112823486,0.5933333039283752,0.03999999910593033,0.001
5.737670421600342,0.9653904438018799,5.737670421600342,0.4399999976158142,0.11999999731779099,6.0984907150268555,0.6449187994003296,6.0984907150268555,0.5600000023841858,0.03999999910593033,0.001
5.740133762359619,0.9962541460990906,5.740133762359619,0.41999998688697815,0.10000000149011612,6.101536273956299,0.6514050364494324,6.101536273956299,0.5799999833106995,0.03333333507180214,0.001
5.692560195922852,0.8862932324409485,5.692560195922852,0.46000000834465027,0.10000000149011612,6.134143352508545,0.6463461518287659,6.134143352508545,0.5733333230018616,0.03999999910593033,0.001
5.640058994293213,0.9094282388687134,5.640058994293213,0.4399999976158142,0.10000000149011612,5.9835524559021,0.6696620583534241,5.9835524559021,0.5733333230018616,0.03999999910593033,0.001
5.6568989753723145,1.0535783767700195,5.6568989753723145,0.41999998688697815,0.07999999821186066,6.009777545928955,0.6694510579109192,6.009777545928955,0.5400000214576721,0.03999999910593033,0.001
5.72548770904541,0.9677322506904602,5.72548770904541,0.4399999976158142,0.10000000149011612,5.8797454833984375,0.7064045667648315,5.8797454833984375,0.5266666412353516,0.046666666865348816,0.001
5.765603065490723,0.8921279311180115,5.765603065490723,0.46000000834465027,0.10000000149011612,5.956902027130127,0.7573531270027161,5.956902027130127,0.54666668176651,0.046666666865348816,0.001
5.626009941101074,0.9954781532287598,5.626009941101074,0.41999998688697815,0.05999999865889549,5.858971118927002,0.7233400940895081,5.858971118927002,0.5400000214576721,0.03999999910593033,0.001
