loss,task_1_output_loss,task_2_output_loss,task_1_output_accuracy,task_2_output_accuracy,val_loss,val_task_1_output_loss,val_task_2_output_loss,val_task_1_output_accuracy,val_task_2_output_accuracy,lr
0.5135027170181274,0.6989789009094238,0.3280266225337982,0.5199999809265137,0.019999999552965164,0.449942409992218,0.6895618438720703,0.21032312512397766,0.5066666603088379,0.006666666828095913,0.001
0.4326944053173065,0.6317926645278931,0.23359613120555878,0.6600000262260437,0.05999999865889549,0.44885194301605225,0.6872642636299133,0.21043969690799713,0.5266666412353516,0.02666666731238365,0.001
0.4020031690597534,0.5897205471992493,0.21428585052490234,0.699999988079071,0.07999999821186066,0.44625741243362427,0.6813005805015564,0.2112143486738205,0.5533333420753479,0.02666666731238365,0.001
0.4112570881843567,0.6112205386161804,0.21129368245601654,0.6800000071525574,0.03999999910593033,0.4462987184524536,0.6787893772125244,0.21380792558193207,0.6466666460037231,0.013333333656191826,0.001
0.3980013132095337,0.5924667119979858,0.2035359889268875,0.7200000286102295,0.0,0.45634135603904724,0.6919902563095093,0.22069229185581207,0.5933333039283752,0.013333333656191826,0.001
0.38217052817344666,0.5662363171577454,0.19810476899147034,0.7200000286102295,0.0,0.4729430079460144,0.7126599550247192,0.23322604596614838,0.5066666603088379,0.006666666828095913,0.001
0.34931132197380066,0.5059914588928223,0.19263119995594025,0.8799999952316284,0.0,0.49394485354423523,0.7411195039749146,0.24677009880542755,0.5066666603088379,0.03333333507180214,0.001
0.3601595163345337,0.5265932679176331,0.19372576475143433,0.7200000286102295,0.019999999552965164,0.5219333171844482,0.7886962890625,0.2551703155040741,0.5066666603088379,0.0533333346247673,0.001
0.3331058919429779,0.476850688457489,0.18936105072498322,0.800000011920929,0.019999999552965164,0.5491445660591125,0.8317410945892334,0.26654794812202454,0.5066666603088379,0.02666666731238365,0.001
0.3904324471950531,0.5838835835456848,0.1969812959432602,0.7599999904632568,0.0,0.5816236138343811,0.8887572288513184,0.2744899094104767,0.5066666603088379,0.02666666731238365,0.001
0.3640751242637634,0.537224292755127,0.19092600047588348,0.8199999928474426,0.019999999552965164,0.6500620245933533,1.0103895664215088,0.2897343635559082,0.5066666603088379,0.046666666865348816,0.001
0.33500605821609497,0.4844454228878021,0.1855667680501938,0.800000011920929,0.03999999910593033,0.6754404306411743,1.0596091747283936,0.291271835565567,0.5066666603088379,0.0533333346247673,0.001
0.3406097888946533,0.49310100078582764,0.18811854720115662,0.7599999904632568,0.05999999865889549,0.7255672812461853,1.1423641443252563,0.30877062678337097,0.5066666603088379,0.0533333346247673,0.001
0.3536568582057953,0.5203022956848145,0.1870114505290985,0.8199999928474426,0.05999999865889549,0.6807030439376831,1.0578362941741943,0.3035697042942047,0.5066666603088379,0.0533333346247673,0.001
0.34433823823928833,0.5039916038513184,0.1846848875284195,0.800000011920929,0.05999999865889549,0.6993482708930969,1.0937288999557495,0.30496785044670105,0.5066666603088379,0.0533333346247673,0.001
0.2957324683666229,0.4190731346607208,0.17239174246788025,0.9200000166893005,0.07999999821186066,0.706247091293335,1.101569652557373,0.31092455983161926,0.5066666603088379,0.03333333507180214,0.001
0.295000284910202,0.4216672480106354,0.1683332324028015,0.800000011920929,0.03999999910593033,0.7081986665725708,1.0963780879974365,0.3200191855430603,0.5066666603088379,0.0533333346247673,0.001
0.30844593048095703,0.4460518956184387,0.17084001004695892,0.7599999904632568,0.05999999865889549,0.7617875337600708,1.1925398111343384,0.3310353457927704,0.5066666603088379,0.0533333346247673,0.001
0.3274775445461273,0.4789717197418213,0.17598335444927216,0.800000011920929,0.03999999910593033,0.8464066982269287,1.3578814268112183,0.33493202924728394,0.5066666603088379,0.03333333507180214,0.001
0.28894251585006714,0.4096044600009918,0.16828060150146484,0.800000011920929,0.05999999865889549,0.9105090498924255,1.4696046113967896,0.35141366720199585,0.5066666603088379,0.03333333507180214,0.001
0.29009705781936646,0.41383612155914307,0.16635793447494507,0.8600000143051147,0.03999999910593033,0.9623175859451294,1.5703957080841064,0.35423964262008667,0.5066666603088379,0.03999999910593033,0.001
0.28191128373146057,0.4031919538974762,0.16063064336776733,0.8799999952316284,0.07999999821186066,0.9502265453338623,1.5405675172805786,0.3598857820034027,0.5066666603088379,0.0533333346247673,0.001
0.268937885761261,0.3781479597091675,0.15972785651683807,0.9200000166893005,0.05999999865889549,0.9452024102210999,1.5351850986480713,0.3552197515964508,0.5066666603088379,0.0533333346247673,0.001
0.2741405963897705,0.3874070644378662,0.1608741134405136,0.8399999737739563,0.07999999821186066,1.1149402856826782,1.8560839891433716,0.37379691004753113,0.5066666603088379,0.006666666828095913,0.001
0.27641668915748596,0.3921412229537964,0.16069217026233673,0.8799999952316284,0.05999999865889549,1.0942920446395874,1.8163261413574219,0.3722578287124634,0.5066666603088379,0.019999999552965164,0.001
0.27628570795059204,0.3928624093532562,0.15970899164676666,0.8199999928474426,0.019999999552965164,1.036045789718628,1.7015790939331055,0.37051257491111755,0.5066666603088379,0.006666666828095913,0.001
0.22924074530601501,0.31071019172668457,0.14777129888534546,0.9200000166893005,0.019999999552965164,0.9426807761192322,1.5422005653381348,0.343161016702652,0.5066666603088379,0.013333333656191826,0.001
0.24727703630924225,0.3434141278266907,0.15113995969295502,0.8999999761581421,0.05999999865889549,0.8951867818832397,1.4555160999298096,0.33485743403434753,0.5066666603088379,0.02666666731238365,0.001
0.23194625973701477,0.31761208176612854,0.14628039300441742,0.8999999761581421,0.07999999821186066,0.8609698414802551,1.3896187543869019,0.332320898771286,0.5066666603088379,0.006666666828095913,0.001
0.19886568188667297,0.26678532361984253,0.13094601035118103,0.8799999952316284,0.10000000149011612,0.9852473139762878,1.6116572618484497,0.35883721709251404,0.5066666603088379,0.006666666828095913,0.001
0.21351264417171478,0.28688374161720276,0.1401415467262268,0.9200000166893005,0.05999999865889549,1.0962131023406982,1.8194940090179443,0.3729323446750641,0.5066666603088379,0.019999999552965164,0.001
0.19320979714393616,0.2429642677307129,0.1434553563594818,0.9200000166893005,0.019999999552965164,1.0537654161453247,1.7226979732513428,0.3848327398300171,0.5066666603088379,0.006666666828095913,0.001
0.24367360770702362,0.33652350306510925,0.1508236974477768,0.9200000166893005,0.10000000149011612,0.97954922914505,1.588744878768921,0.3703535497188568,0.5066666603088379,0.006666666828095913,0.001
0.26280298829078674,0.3716093897819519,0.15399658679962158,0.8799999952316284,0.019999999552965164,1.1623996496200562,1.905784249305725,0.419015109539032,0.5066666603088379,0.006666666828095913,0.001
0.1851550042629242,0.23406650125980377,0.1362435221672058,0.9200000166893005,0.019999999552965164,1.2539385557174683,2.087209939956665,0.42066633701324463,0.5066666603088379,0.013333333656191826,0.001
0.21625687181949615,0.295060396194458,0.13745327293872833,0.8399999737739563,0.0,1.2040537595748901,1.9869635105133057,0.42114388942718506,0.5066666603088379,0.006666666828095913,0.001
0.2481120079755783,0.3457706570625305,0.1504533737897873,0.8799999952316284,0.05999999865889549,1.426730990409851,2.353712320327759,0.49974969029426575,0.5066666603088379,0.0,0.001
0.23562470078468323,0.32483357191085815,0.1464158296585083,0.8600000143051147,0.019999999552965164,1.2749558687210083,2.120936155319214,0.4289756119251251,0.5066666603088379,0.0,0.001
