loss,accuracy,val_loss,val_accuracy,lr
0.6313889026641846,0.6600000262260437,0.6874623894691467,0.5533333420753479,0.001
0.7686604857444763,0.47999998927116394,0.6876087784767151,0.5400000214576721,0.001
0.6377138495445251,0.5600000023841858,0.6759725213050842,0.5799999833106995,0.001
0.6236677765846252,0.6600000262260437,0.7103118300437927,0.4933333396911621,0.001
0.5991169810295105,0.6800000071525574,0.7651085257530212,0.4933333396911621,0.001
0.5519216656684875,0.7400000095367432,0.8192073702812195,0.4933333396911621,0.001
0.555462121963501,0.7799999713897705,0.841472864151001,0.4933333396911621,0.001
0.5707128643989563,0.7200000286102295,0.8502228856086731,0.4933333396911621,0.001
0.5780296325683594,0.800000011920929,0.8598710298538208,0.4933333396911621,0.001
0.5439135432243347,0.7400000095367432,0.8412380218505859,0.4933333396911621,0.001
0.5057291388511658,0.7799999713897705,0.7926815748214722,0.4933333396911621,0.001
0.504730761051178,0.7599999904632568,0.800323486328125,0.4933333396911621,0.001
0.46005988121032715,0.7400000095367432,0.8261140584945679,0.4933333396911621,0.001
0.51490318775177,0.7200000286102295,0.7826697826385498,0.4933333396911621,0.001
0.5198829770088196,0.7400000095367432,0.7311607599258423,0.4866666793823242,0.001
0.46701401472091675,0.800000011920929,0.7252463698387146,0.46666666865348816,0.001
0.4478716552257538,0.8399999737739563,0.7099986672401428,0.5199999809265137,0.001
0.5353238582611084,0.7799999713897705,0.7012881636619568,0.5199999809265137,0.001
0.4335198700428009,0.8999999761581421,0.707394540309906,0.5266666412353516,0.001
0.40865543484687805,0.8600000143051147,0.7140496969223022,0.5199999809265137,0.001
0.4480210840702057,0.8199999928474426,0.7013393044471741,0.5199999809265137,0.001
0.44284042716026306,0.800000011920929,0.7394479513168335,0.5933333039283752,0.001
0.4700619876384735,0.8199999928474426,0.759590208530426,0.6200000047683716,0.001
0.4275072515010834,0.8600000143051147,0.8230003118515015,0.5066666603088379,0.001
0.48416101932525635,0.7799999713897705,0.8014572262763977,0.5066666603088379,0.001
0.3883112370967865,0.8799999952316284,0.9214912056922913,0.5066666603088379,0.001
0.40679383277893066,0.800000011920929,0.8524129986763,0.5066666603088379,0.001
0.4178886413574219,0.8199999928474426,1.0939170122146606,0.5066666603088379,0.001
0.3062918782234192,0.9200000166893005,1.0476425886154175,0.5066666603088379,0.001
0.319426029920578,0.8999999761581421,0.9746375679969788,0.5066666603088379,0.001
0.4116908311843872,0.8600000143051147,1.0885192155838013,0.5066666603088379,0.001
0.34606197476387024,0.9599999785423279,0.9585267305374146,0.6266666650772095,0.001
