loss,accuracy,val_loss,val_accuracy,lr
0.719458818435669,0.5600000023841858,0.6950645446777344,0.5066666603088379,0.0010000000474974513
0.6589464545249939,0.5600000023841858,0.6805762648582458,0.5733333230018616,0.0010000000474974513
0.6077404618263245,0.6800000071525574,0.6695400476455688,0.6600000262260437,0.0010000000474974513
0.6051383018493652,0.6000000238418579,0.6832942962646484,0.5266666412353516,0.0010000000474974513
0.6006326079368591,0.6600000262260437,0.7228704690933228,0.4866666793823242,0.0010000000474974513
0.5470175743103027,0.7200000286102295,0.7093906402587891,0.4466666579246521,0.0010000000474974513
0.566667377948761,0.7599999904632568,0.7133249640464783,0.4333333373069763,0.0010000000474974513
0.5293271541595459,0.699999988079071,0.717085599899292,0.40666666626930237,0.0010000000474974513
0.5158294439315796,0.7400000095367432,0.7132717967033386,0.5066666603088379,0.0010000000474974513
0.5265256762504578,0.7200000286102295,0.726193368434906,0.5066666603088379,0.0010000000474974513
0.551356315612793,0.699999988079071,0.8050538897514343,0.5066666603088379,0.0010000000474974513
0.4964562952518463,0.7799999713897705,0.8544335961341858,0.5066666603088379,0.0010000000474974513
0.5134625434875488,0.7200000286102295,1.010188341140747,0.5066666603088379,0.0010000000474974513
0.4592791497707367,0.8399999737739563,0.9498655200004578,0.5066666603088379,0.0010000000474974513
0.48971936106681824,0.7400000095367432,0.8785290718078613,0.5066666603088379,0.0010000000474974513
0.48099827766418457,0.8199999928474426,1.0200343132019043,0.5066666603088379,0.0010000000474974513
0.4696551561355591,0.7799999713897705,1.0714458227157593,0.5066666603088379,0.0010000000474974513
0.41193026304244995,0.8199999928474426,1.239211916923523,0.5066666603088379,0.0010000000474974513
0.46557873487472534,0.8199999928474426,1.301512598991394,0.5066666603088379,0.0010000000474974513
0.39629578590393066,0.8600000143051147,1.4121429920196533,0.5066666603088379,0.0010000000474974513
0.39415058493614197,0.8399999737739563,1.7199692726135254,0.5066666603088379,0.0010000000474974513
0.3482652008533478,0.9200000166893005,1.6474955081939697,0.5066666603088379,0.0010000000474974513
0.5212165713310242,0.6800000071525574,1.509649634361267,0.5066666603088379,0.0010000000474974513
0.42023780941963196,0.8399999737739563,1.8054311275482178,0.5066666603088379,0.0010000000474974513
