,linear_output,conv1d_output,build_deep_nn,build_encoder
0,1.36744225025177,0.007277149241417646,0.005149577744305134,0.002580111613497138
1,78.0,94.0,87.0,98.0
2,0.00686819910482404,0.3090587587639046,0.45010304444537097,0.7780579268759386
