loss,task_1_output_loss,task_2_output_loss,task_1_output_accuracy,task_2_output_accuracy,val_loss,val_task_1_output_loss,val_task_2_output_loss,val_task_1_output_accuracy,val_task_2_output_accuracy,lr
0.6189021468162537,0.6196805238723755,0.6181235909461975,0.5535714030265808,0.3214285671710968,0.6785590052604675,0.6988702416419983,0.6582477688789368,0.4642857015132904,0.1428571492433548,0.001
0.532881498336792,0.557594895362854,0.50816810131073,0.75,0.5535714030265808,0.6491976976394653,0.681309700012207,0.6170854568481445,0.5357142686843872,0.6964285969734192,0.001
0.4726702570915222,0.47545289993286133,0.4698876738548279,0.7857142686843872,0.5178571343421936,0.6367555856704712,0.670397162437439,0.6031141877174377,0.625,0.7142857313156128,0.001
0.5052880048751831,0.5695319771766663,0.4410439133644104,0.7142857313156128,0.6607142686843872,0.6402267217636108,0.6649758219718933,0.6154775619506836,0.5535714030265808,0.4642857015132904,0.001
0.4371771812438965,0.44512811303138733,0.4292263388633728,0.875,0.6071428656578064,0.6446834802627563,0.6731016039848328,0.6162652969360352,0.5535714030265808,0.4642857015132904,0.001
0.41248419880867004,0.39060142636299133,0.434366911649704,0.8571428656578064,0.625,0.648220956325531,0.6703334450721741,0.626108705997467,0.5535714030265808,0.4464285671710968,0.001
0.43309882283210754,0.45530039072036743,0.41089722514152527,0.8214285969734192,0.6607142686843872,0.6683664321899414,0.6783976554870605,0.6583353281021118,0.5535714030265808,0.0892857164144516,0.001
0.42654135823249817,0.41555795073509216,0.43752485513687134,0.8035714030265808,0.5892857313156128,0.6928333640098572,0.7104527354240417,0.6752138733863831,0.5535714030265808,0.0892857164144516,0.001
0.4799289107322693,0.5436684489250183,0.4161893427371979,0.6964285969734192,0.6964285969734192,0.6982751488685608,0.709542453289032,0.6870075464248657,0.5535714030265808,0.0892857164144516,0.001
0.45732420682907104,0.4664781093597412,0.44817033410072327,0.7857142686843872,0.5357142686843872,0.7723528146743774,0.835544228553772,0.7091615796089172,0.5535714030265808,0.0892857164144516,0.001
0.49312445521354675,0.5260065793991089,0.46024253964424133,0.7678571343421936,0.5535714030265808,0.808081328868866,0.8738295435905457,0.742332935333252,0.5535714030265808,0.0892857164144516,0.001
0.3954598009586334,0.388068825006485,0.40285077691078186,0.8392857313156128,0.6785714030265808,0.8070554733276367,0.8584237098693848,0.7556871771812439,0.5535714030265808,0.0892857164144516,0.001
0.3986530601978302,0.38597211241722107,0.4113340675830841,0.8035714030265808,0.6607142686843872,0.8604984879493713,0.9190877079963684,0.801909327507019,0.5535714030265808,0.0892857164144516,0.001
0.3954467177391052,0.37541618943214417,0.41547730565071106,0.8035714030265808,0.5714285969734192,0.9423243403434753,1.0458400249481201,0.8388085961341858,0.5535714030265808,0.0892857164144516,0.001
0.3818860948085785,0.33308687806129456,0.4306853115558624,0.8571428656578064,0.625,1.0067540407180786,1.1434520483016968,0.8700558543205261,0.5535714030265808,0.0892857164144516,0.001
0.39058539271354675,0.37424781918525696,0.40692296624183655,0.8571428656578064,0.625,1.00888192653656,1.1349865198135376,0.8827776312828064,0.5535714030265808,0.0892857164144516,0.001
0.3620924949645996,0.32641172409057617,0.39777329564094543,0.9642857313156128,0.6607142686843872,0.9843689799308777,1.0781548023223877,0.8905832171440125,0.5535714030265808,0.0892857164144516,0.001
0.37064388394355774,0.3464808464050293,0.39480695128440857,0.8928571343421936,0.6785714030265808,1.1114848852157593,1.3047981262207031,0.9181717038154602,0.5535714030265808,0.0892857164144516,0.001
0.3738923966884613,0.3354956805706024,0.4122891128063202,0.875,0.6428571343421936,1.179653525352478,1.4029046297073364,0.9564024806022644,0.5535714030265808,0.0892857164144516,0.001
0.3782482445240021,0.3432951867580414,0.41320133209228516,0.8214285969734192,0.625,1.1455377340316772,1.3093637228012085,0.981711745262146,0.5535714030265808,0.0892857164144516,0.001
0.3833177387714386,0.3571561872959137,0.40947940945625305,0.8571428656578064,0.6607142686843872,1.053312063217163,1.172263264656067,0.9343608021736145,0.5535714030265808,0.0892857164144516,0.001
0.40186020731925964,0.4119199216365814,0.3918004035949707,0.8214285969734192,0.6785714030265808,1.0313379764556885,1.1802356243133545,0.8824405670166016,0.5535714030265808,0.2678571343421936,0.001
0.40280434489250183,0.404562383890152,0.4010463058948517,0.8214285969734192,0.625,0.9346481561660767,1.0120928287506104,0.8572034239768982,0.5535714030265808,0.2857142984867096,0.001
0.3718414902687073,0.33449316024780273,0.40918979048728943,0.8571428656578064,0.6071428656578064,0.7485812306404114,0.7405773401260376,0.7565850615501404,0.5535714030265808,0.4642857015132904,0.001
0.4190339744091034,0.4271300137042999,0.41093796491622925,0.8392857313156128,0.625,0.7315000891685486,0.7212379574775696,0.7417622804641724,0.5535714030265808,0.4642857015132904,0.001
0.4266006350517273,0.430980920791626,0.422220379114151,0.8035714030265808,0.6071428656578064,0.7162262797355652,0.6814550757408142,0.7509974837303162,0.5357142686843872,0.4642857015132904,0.001
0.35288381576538086,0.31648728251457214,0.3892804682254791,0.875,0.625,0.6812765002250671,0.643977701663971,0.7185753583908081,0.625,0.4642857015132904,0.001
0.3337487578392029,0.2795395851135254,0.387957900762558,0.9285714030265808,0.625,0.7115376591682434,0.6798226237297058,0.743252694606781,0.5714285969734192,0.4642857015132904,0.001
0.3519740700721741,0.30376702547073364,0.4001810848712921,0.8214285969734192,0.6071428656578064,0.7510305047035217,0.6933028101921082,0.8087582588195801,0.5892857313156128,0.4464285671710968,0.001
0.37411877512931824,0.356852263212204,0.39138534665107727,0.8571428656578064,0.6607142686843872,0.665138304233551,0.6199008226394653,0.7103757858276367,0.625,0.4642857015132904,0.001
0.34303805232048035,0.2944177985191345,0.3916582465171814,0.875,0.6428571343421936,0.664365291595459,0.6157947778701782,0.712935745716095,0.625,0.4642857015132904,0.001
0.3576774001121521,0.31692710518836975,0.39842769503593445,0.9107142686843872,0.625,0.659976601600647,0.6183147430419922,0.7016385197639465,0.625,0.4642857015132904,0.001
0.3846915364265442,0.3649900257587433,0.4043929874897003,0.8214285969734192,0.5892857313156128,0.6775766015052795,0.6304965019226074,0.7246567010879517,0.625,0.4642857015132904,0.001
