loss,task_1_output_loss,task_2_output_loss,task_1_output_accuracy,task_2_output_accuracy,val_loss,val_task_1_output_loss,val_task_2_output_loss,val_task_1_output_accuracy,val_task_2_output_accuracy,lr
0.7456116676330566,0.7456116676330566,0.7107679843902588,0.5799999833106995,0.07999999821186066,0.697496771812439,0.697496771812439,0.6949092149734497,0.5066666603088379,0.07333333045244217,0.001
0.6041682958602905,0.6041682958602905,0.7004759311676025,0.6399999856948853,0.10000000149011612,0.6848726272583008,0.6848726272583008,0.6935526728630066,0.54666668176651,0.07333333045244217,0.001
0.5920366644859314,0.5920366644859314,0.6932705640792847,0.699999988079071,0.10000000149011612,0.6664999127388,0.6664999127388,0.6915293335914612,0.6800000071525574,0.08666666597127914,0.001
0.633655309677124,0.633655309677124,0.6970122456550598,0.7599999904632568,0.07999999821186066,0.6887983083724976,0.6887983083724976,0.6831290125846863,0.4933333396911621,0.07999999821186066,0.001
0.551088273525238,0.551088273525238,0.6906455755233765,0.7200000286102295,0.10000000149011612,0.6892956495285034,0.6892956495285034,0.6780732870101929,0.4933333396911621,0.07999999821186066,0.001
0.5680490136146545,0.5680490136146545,0.6946690082550049,0.699999988079071,0.10000000149011612,0.7062186002731323,0.7062186002731323,0.6770882606506348,0.5066666603088379,0.2266666740179062,0.001
0.5914023518562317,0.5914023518562317,0.6935239434242249,0.6600000262260437,0.07999999821186066,0.7122148275375366,0.7122148275375366,0.6762024164199829,0.5,0.2266666740179062,0.001
0.5757911801338196,0.5757911801338196,0.697201669216156,0.699999988079071,0.07999999821186066,0.7355929613113403,0.7355929613113403,0.6773324012756348,0.5066666603088379,0.2266666740179062,0.001
0.5849704742431641,0.5849704742431641,0.6982473134994507,0.6399999856948853,0.07999999821186066,0.7519006133079529,0.7519006133079529,0.6787773966789246,0.4933333396911621,0.2266666740179062,0.001
0.5103974938392639,0.5103974938392639,0.6972092390060425,0.8399999737739563,0.07999999821186066,0.7271982431411743,0.7271982431411743,0.6760527491569519,0.4866666793823242,0.2266666740179062,0.001
0.5379933714866638,0.5379933714866638,0.7069700360298157,0.6600000262260437,0.07999999821186066,0.7355878949165344,0.7355878949165344,0.6733365058898926,0.46666666865348816,0.2266666740179062,0.001
0.5070798397064209,0.5070798397064209,0.7076818346977234,0.7400000095367432,0.07999999821186066,0.7163739800453186,0.7163739800453186,0.6701411008834839,0.5333333611488342,0.2266666740179062,0.001
0.495517373085022,0.495517373085022,0.7000554800033569,0.7599999904632568,0.07999999821186066,0.7114207148551941,0.7114207148551941,0.6641718745231628,0.5,0.2266666740179062,0.001
0.4574665129184723,0.4574665129184723,0.6925340890884399,0.8199999928474426,0.07999999821186066,0.7175177931785583,0.7175177931785583,0.6562390923500061,0.5066666603088379,0.273333340883255,0.001
0.5035325884819031,0.5035325884819031,0.6914899349212646,0.7799999713897705,0.07999999821186066,0.7942274212837219,0.7942274212837219,0.6512362360954285,0.5066666603088379,0.2266666740179062,0.001
0.5484298467636108,0.5484298467636108,0.6999276876449585,0.7200000286102295,0.10000000149011612,0.7622215747833252,0.7622215747833252,0.6410548686981201,0.6333333253860474,0.2199999988079071,0.001
0.5022112131118774,0.5022112131118774,0.6903721690177917,0.800000011920929,0.07999999821186066,0.7392624020576477,0.7392624020576477,0.6295183300971985,0.54666668176651,0.2133333384990692,0.001
0.4503226578235626,0.4503226578235626,0.697418749332428,0.800000011920929,0.07999999821186066,0.7752887606620789,0.7752887606620789,0.6223899722099304,0.5066666603088379,0.2133333384990692,0.001
