loss,task_1_output_loss,task_2_output_loss,task_1_output_accuracy,task_2_output_accuracy,val_loss,val_task_1_output_loss,val_task_2_output_loss,val_task_1_output_accuracy,val_task_2_output_accuracy,lr
0.6831180453300476,0.753288745880127,0.612947404384613,0.6000000238418579,0.5,0.6709089875221252,0.6927585601806641,0.6490594148635864,0.5066666603088379,0.5066666603088379,0.001
0.5812709331512451,0.6970126628875732,0.4655294120311737,0.5,0.6600000262260437,0.6411411166191101,0.6871935129165649,0.5950886607170105,0.5266666412353516,0.6200000047683716,0.001
0.534557580947876,0.670467734336853,0.3986474275588989,0.5400000214576721,0.6800000071525574,0.6165881156921387,0.6814736723899841,0.551702618598938,0.5600000023841858,0.6266666650772095,0.001
0.48044195771217346,0.6050851345062256,0.35579872131347656,0.6800000071525574,0.6600000262260437,0.60463947057724,0.6719658970832825,0.5373134613037109,0.6466666460037231,0.5733333230018616,0.001
0.4885236620903015,0.6226212382316589,0.3544261157512665,0.6399999856948853,0.6600000262260437,0.6011669635772705,0.6754403114318848,0.5268934965133667,0.5400000214576721,0.5666666626930237,0.001
0.44975876808166504,0.579876184463501,0.3196413516998291,0.800000011920929,0.7200000286102295,0.5952004790306091,0.6809413433074951,0.5094595551490784,0.5199999809265137,0.5733333230018616,0.001
0.4324786067008972,0.548166036605835,0.31679120659828186,0.7200000286102295,0.7400000095367432,0.5917018055915833,0.6800306439399719,0.5033729672431946,0.5199999809265137,0.5533333420753479,0.001
0.4314049780368805,0.5501649975776672,0.312644898891449,0.699999988079071,0.7200000286102295,0.5854507684707642,0.6799793839454651,0.49092230200767517,0.5199999809265137,0.54666668176651,0.001
0.4359777569770813,0.5716858506202698,0.3002696931362152,0.699999988079071,0.7400000095367432,0.5907450914382935,0.6846814155578613,0.49680861830711365,0.5799999833106995,0.54666668176651,0.001
0.3995971381664276,0.4889177680015564,0.31027647852897644,0.8399999737739563,0.699999988079071,0.6001080870628357,0.698601484298706,0.5016148090362549,0.5066666603088379,0.54666668176651,0.001
0.39644768834114075,0.5038438439369202,0.28905147314071655,0.7400000095367432,0.7599999904632568,0.6093680262565613,0.7133151292800903,0.5054208636283875,0.5066666603088379,0.5333333611488342,0.001
0.3640635311603546,0.43721985816955566,0.2909071743488312,0.8399999737739563,0.7400000095367432,0.6195902228355408,0.7211595773696899,0.5180208683013916,0.5066666603088379,0.54666668176651,0.001
0.4017097055912018,0.48939278721809387,0.31402671337127686,0.7400000095367432,0.7200000286102295,0.652326226234436,0.7618801593780518,0.5427722930908203,0.5066666603088379,0.19333332777023315,0.001
0.45648109912872314,0.6062968969345093,0.306665301322937,0.7599999904632568,0.699999988079071,0.7326512932777405,0.9384745359420776,0.5268281698226929,0.5066666603088379,0.5333333611488342,0.001
0.4148896038532257,0.5207639932632446,0.3090151250362396,0.800000011920929,0.6800000071525574,0.7232263684272766,0.9315502643585205,0.5149024128913879,0.5066666603088379,0.5266666412353516,0.001
